star,4652.593Cr1_4653.460Cr1_29,4652.593Cr1_4653.460Cr1_30,4759.449Ti1_4760.600Ti1_32,4759.449Ti1_4760.600Ti1_33,4799.873Ti2_4800.072Fe1_33,4799.873Ti2_4800.072Fe1_34,5138.510Ni1_5143.171Fe1_42,5187.346Ti2_5200.158Fe1_43,6123.910Ca1_6138.313Fe1_60,6123.910Ca1_6139.390Fe1_60,6138.313Fe1_6139.390Fe1_60,6153.320Fe1_6155.928Na1_61,6153.320Fe1_6162.452Na1_61,6153.320Fe1_6168.150Ca1_61,6155.928Na1_6162.452Na1_61,6162.452Na1_6168.150Ca1_61,6162.452Na1_6175.044Fe1_61,6168.150Ca1_6175.044Fe1_61,6192.900Ni1_6202.028Fe1_61,6242.372Fe1_6244.834V1_62
HD177409,25.836483202899068,32.52276493525997,44.58676529138401,nan,58.35625375104228,nan,22.812944324468965,23.663368067705523,23.589037832425333,22.220868379318272,25.461763112469043,69.36911259476727,49.00692998128196,36.75791726370533,73.37931236805515,43.858798239218984,41.74291555498874,26.304681986407957,27.23749820460781,76.3116008929178
HD177565,4.0211596898744135,4.473740002206129,4.919581929439878,5.870525085654125,6.292828986955166,6.192267344211038,4.0754824414001645,3.6722083165335073,4.010304458458884,3.601442213024115,4.633505550518631,6.536415623984144,4.844034154481077,4.003887723656496,6.953531061708688,4.653918560963609,4.1355308467399325,3.147303907662072,4.204014132041369,4.512655463631161
HD1835,nan,nan,83.76450873103528,100.03691259936505,153.1872945172471,nan,nan,nan,nan,nan,nan,108.52419865223773,73.27514613508953,65.46760735253278,104.57678378585308,58.69250059716417,57.077310911922005,46.6323920926526,nan,102.16474674920809
HD183658,14.110399246884855,12.753899078420947,19.877243056006755,22.86517929617582,27.702505781928444,28.865900333918624,8.85912223210918,11.989684904482722,nan,nan,nan,22.86447090574574,15.81344696151264,13.231106823175704,23.45816508373547,14.196920174998803,13.543699888455537,10.383549094172034,12.81557855558249,22.876963697369742
HD184768,nan,nan,27.517061437109103,nan,34.74216676182785,40.80110230015485,17.377495785786074,18.708444828453366,nan,nan,20.211906409323845,nan,nan,nan,41.601867647442965,26.918458301487696,25.430366829283294,19.441525471181833,nan,32.35175108066344
HD189567,1.8368596298020325,2.1449067558045076,2.985657310122899,4.042153509320669,4.267351559889633,4.61393087101707,1.4002166567664407,1.6131835892654103,1.4778681115632915,1.4893444132412248,1.6759903560406775,5.10282980248524,3.205052654309644,2.30707482575713,5.424487648341443,2.9326566197784723,2.8513824286494405,1.718135751758276,1.8011666225321767,3.9878892821703804
HD189625,15.680212306717525,18.093411005258417,21.481899800617185,28.777715425725937,28.13825880657303,29.901633488499265,18.050360748232805,26.022016867785606,24.153142864639605,nan,nan,29.328956994541688,20.930532000170974,18.23653622216646,29.177329814029335,18.228421269567264,17.08515799511171,13.826922691810893,18.9382796082559,25.778962461412636
HD190248,0.37987995709152506,0.4556649501542902,0.39284136021323063,0.5193005370238917,0.4640919914247717,0.5002745182342936,0.32154384661416224,0.36724100225561296,0.36793969395963566,0.36098903770849056,0.4302813354911222,0.4293886413934998,0.36480727295159276,0.32791073797397363,0.4397363490739165,0.34134299586517763,0.3248752435646745,0.2769358535902234,0.3678835011577693,0.30898495558183964
HD19467,8.271043050534711,11.084082903867879,12.481637947824463,18.95327416324202,19.234606226700766,18.458334068300537,10.636513804968931,7.715685548957329,7.302366253598365,8.060973534938302,9.496937703563324,22.340239051785005,14.316699483167078,12.63219600585328,23.231199501787433,14.014446806938077,13.090888963604275,9.310199980295556,16.019566210567827,16.337701916914206
HD196761,4.549979718658591,5.565181040923672,6.044623634469835,8.598000691322229,8.385130963647079,10.222108205211779,4.209778978958534,4.358534836943835,5.828909799607798,5.108096604282593,6.237339240916191,10.802897976141026,7.839422370730981,5.45729590257527,12.332654403823534,7.3191300079052795,7.359811312427974,4.3953947103909305,5.67427365469064,5.695153233625103
HD197818,25.33153103471532,30.526482447619028,51.8372768780463,56.5313110235989,79.50337631199989,64.73474396619984,18.86813788559551,nan,nan,nan,22.426616166996098,89.2296011842377,43.97962505761848,34.59797730132844,90.93029182317696,38.773912323793766,36.9490829510904,25.060872771336083,nan,79.04074454781086
HD199960,6.811557322792807,6.671222332117928,8.476294433126839,11.285631669466998,10.0531220610035,10.440209754511223,3.976793894500811,4.743251532585838,5.691836953283921,5.445893650246019,5.371734695553681,8.729405766136228,7.154709141230179,6.6784212066284745,8.867243128685372,6.646303714774082,5.880090555308641,5.117168913957376,5.760770361933407,10.193746647142959
HD203432,15.137075817498387,14.851814496066075,15.690757932220654,19.99942275536677,18.698330502240378,23.89656786474948,12.14966086400581,19.090001502917804,nan,nan,32.228684785969115,18.126191378391525,14.873018646969596,12.46330252241189,18.542435405183188,13.227609514575368,16.391511237027743,12.746531607391558,11.66134562847115,13.169140837206994
HD20407,7.800172825915734,9.475602714085426,19.281927711144384,23.592306810135412,30.45315268738251,29.755617672253067,7.647807648246712,7.24622601496744,6.706805441621965,7.781472919468876,6.500039199000562,26.832197496074407,15.969384268855501,13.239670931429778,27.225470112884253,13.946296127580121,12.693224470312371,8.686983119694498,9.150754420077597,34.10836192595192
HD204385,15.069832049010019,17.62837718318119,28.654906763848828,32.1659016299601,43.126501850591154,39.006677880579936,11.174450245176905,13.17326339672143,10.689628862527263,10.76473619557408,12.176613418360844,33.14386692286317,22.16546892376704,18.722233108071205,33.220060229624565,18.70073770077463,17.973832349345884,13.557225562926849,14.883842115839778,43.153717645318814
HD205536,13.416006939711668,22.081783997895748,21.018860218960086,19.845132332562727,30.261382086127192,21.987144401621087,11.286395894889678,12.277066898390938,19.260182433444033,18.555719625440997,14.258746497520177,28.538430196995215,14.293320199418147,11.795968215623741,29.129296111932707,12.928872527405177,12.56392502525076,9.625991907668801,10.680082803130476,12.365439335698328
HD20619,7.508521374433537,8.173704583985216,12.021509489064378,16.471514732793548,16.41856807214273,17.259419575359647,6.771375303870237,6.684650407435791,6.269896047057072,7.540867681014073,8.098414348737993,22.51522593093954,15.703883853928943,11.221464102938095,24.22666831371336,14.731346231166292,12.804178816601848,7.786311169501879,8.315791196787877,15.895786597391139
HD2071,11.516832721608019,12.968824152330594,20.922188703823654,23.152802751141518,24.150121877093834,24.763090924078316,12.37311205295058,12.345806635730767,10.473254586889961,9.975941032623101,11.618325991973522,27.619328388769322,17.057685496106696,13.38445364188335,28.641455258017682,15.504668850601556,14.751665583992828,10.21067852537581,22.77613602494744,19.35409295636577
HD207129,2.5096032519723646,2.7211752749126905,4.184572504928291,5.399193314700017,5.62505344978074,5.92812076936166,2.028328927382003,2.225331540360253,2.088122948949424,2.096723526667155,2.37678146959247,6.651524810068888,4.502165965406257,3.4551098604467727,6.88818363471034,3.848984632322544,3.7630371214257194,2.4437131227626367,2.5699606879549965,6.234140769543325
HD20766,7.654549416089796,8.658386671415464,12.097060428788806,15.710801030626344,18.25270571117618,18.840511469107,8.79533744772091,8.438581210022909,nan,14.659924483332373,nan,21.02113399809339,13.840933470756827,9.559551452376892,22.808189260312695,12.519097782708743,12.966201270036205,7.537363793036244,7.37888512463082,16.10779084879431
HD20782,8.142453537358671,8.865398050107766,13.016220112691684,15.750382896410933,18.898329572724126,16.363095475675415,25.046824596655725,7.378652198000949,8.055701029387963,8.245015703648756,7.983291909569816,20.328183476466993,14.870111897664886,9.905278112910274,21.718150134259048,12.510138728864318,13.07771532461899,7.479957549600037,9.70530358729033,18.204071296198016
HD20807,2.3231771871419373,2.625572358286576,4.609673219888216,5.762451043809798,6.628961651684713,6.710221746116516,1.8741148417709046,1.9977427930134624,1.9633100239304575,1.87777903877166,2.0500116410808733,7.207606984947362,4.577439239480645,3.487374940321829,7.575799382295501,4.189050788980749,3.844424279410437,2.3952160551695485,2.393057673407227,7.144117023609272
HD208704,8.30852034932207,9.376096873095278,15.713363348960991,18.58137088268236,20.016420301590944,19.07689534623296,9.238234350269304,6.949385029033876,6.866998426740884,7.071697763392158,7.676743497679524,23.525399219936087,15.770323050450909,10.857465712321181,27.28030732630921,13.989884237264578,13.42481416449642,8.003456168121462,7.948338267723749,19.32084970065285
HD210918,4.764452080648943,4.885921411046337,6.176922236967635,8.70928974558354,8.353254931375178,8.817970694533898,3.4607745591854004,3.8949690957711254,3.839786705304606,3.7942938471873444,4.011841922697306,10.850991954086602,6.725730213077364,5.176212828983444,11.071536397052123,6.029063889604123,5.863835410022654,3.8587709461368926,4.457252463944231,7.946040336338132
HD211415,3.0530452194368753,3.63170039264664,5.8784453665208725,7.834469590095743,8.29847895796938,8.73244273041679,2.822134130057383,2.4546385061956726,2.447808363501737,2.3229232226244747,2.613034603367389,9.115638435354784,5.815708925132048,4.3634183003820715,9.582159584884842,5.063226198360833,4.939501131187389,3.14622595758267,3.2528728959529505,9.206574686193392
HD212708,24.55355883653168,25.787006578385697,26.64985923008206,nan,31.162710873263464,33.51320387132244,18.189678511572616,19.251570110883115,18.14888769266483,17.832826740729526,20.13525254789257,26.732374377244277,20.771744568607296,18.342648831995085,27.284276697547817,19.1380427744609,18.87172226973197,16.159495511194695,17.184608395601522,20.67869809437245
HD213575,15.483731260548607,18.644648208604803,24.524918105260713,31.51692440567062,26.55773490753398,34.62774805278051,10.108001061062874,14.38172681898519,12.515245506485627,11.428767176891254,12.85530089124649,28.703548667335344,19.693892530384964,29.11789407462315,28.96970367056339,30.9399863337871,16.00643027217283,19.85541226629714,21.851037064086025,21.101147312524926
HD217014,2.831572900058124,3.340563987446297,3.8383127224581925,5.005155943113919,4.694945480886769,5.169872186556093,2.1084954335871537,2.262723032770615,2.2210658037143074,2.2123423395802986,2.506078636903876,4.174145895900628,3.2234184410349624,2.8213516349339947,4.243966590321338,2.902558345985374,2.949021172210493,2.401163302109161,2.3386784348828993,3.5526085080949508
HD220507,17.505090752004968,18.16822438209106,30.733877718879274,28.015271651773496,28.17613816596372,30.133303487503657,12.900418863851764,14.504057003492038,14.76287720915232,15.829621735536858,17.81524601946985,45.61978402533301,21.45454001179073,26.588021648243764,45.49202334076728,26.864675751866688,17.82356556633829,20.349259821491422,21.69491913102984,24.259152104136376
HD222582,25.86610378485493,27.712158031180767,39.857495457539386,53.1017122320409,nan,50.37460426067534,nan,22.192115748888078,26.322180201533914,26.656201473316642,24.72437044464845,56.47242143827174,39.01872855039336,32.13821321234563,57.83184602305963,34.47104262733132,33.325472313745294,24.91968450296089,28.752816792313673,61.72486573787925
HD222669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
HD28821,23.680677324650436,26.856450117948143,33.725579845717796,43.65363507419548,44.48798981559237,42.89196485893287,16.78968364525253,19.05779537216785,17.920766553294644,17.485968650090207,19.292206959277824,54.26812538006322,33.982160750151365,23.250228154039785,58.137380241490824,31.23297389446495,30.461210402281186,17.710765063593943,20.36704569775463,33.490413137673826
HD30495,25.288852720956427,28.04734263713002,59.93990166797194,51.059855779306844,65.30189492777984,55.86025927751227,nan,31.544529291415536,nan,nan,nan,69.70978192811644,39.70043269469032,31.084007728173056,72.68668000974382,37.27839891882555,35.61297884992768,25.672347148609795,24.576669603061244,56.04652002286935
HD31527,7.839577627621786,8.260233872676567,14.84464272737919,18.361963705585907,20.44634114660741,21.309555435174552,5.551055950168814,6.382665336755578,5.962421530097544,6.011144359952474,6.644388717961582,22.58221480877968,14.233910873143294,11.107955923967681,22.6160440343141,11.798252415166555,11.6515087071083,7.7948790074598096,8.044639541293545,23.83208204411913
